UDI,Type,Air_temperature[K],Process_temperature[K],Rotational_speed[rpm],Torque[Nm],Tool_wear[min],Machine_failure,Power[W],strain,Temperature_difference
5828,L,296.7,307.4,1713.0,60.1,210,1,10781.03,12621.0,10.699999999999989
5829,L,303.9,315.0,1709.0,52.9,74,0,9467.3,3914.6,11.100000000000023
5830,L,299.7,309.0,1909.0,19.8,44,0,3958.22,871.2,9.300000000000011
5831,H,301.5,310.1,1570.0,37.1,34,0,6099.61,1261.4,8.600000000000023
5832,L,301.7,311.7,1468.0,46.2,32,0,7102.26,1478.4,10.0
5833,M,299.1,308.5,1471.0,53.2,68,0,8195.07,3617.6000000000004,9.399999999999977
5834,L,301.3,311.7,1805.0,35.7,226,0,6747.98,8068.200000000001,10.399999999999977
5835,M,298.8,309.3,1301.0,37.8,194,0,5149.89,7333.2,10.5
5836,L,298.0,307.3,1380.0,40.8,222,0,5896.14,9057.599999999999,9.300000000000011
5837,M,302.3,313.0,1580.0,46.5,139,0,7693.76,6463.5,10.699999999999989
5838,L,299.7,310.3,1510.0,24.6,67,0,3889.92,1648.2,10.600000000000023
5839,M,301.0,311.8,1711.0,19.8,159,0,3547.67,3148.2000000000003,10.800000000000011
5840,M,300.8,310.4,1298.0,52.4,113,0,7122.54,5921.2,9.599999999999966
5841,L,301.3,312.1,1526.0,30.0,241,0,4794.07,7230.0,10.800000000000011
5842,L,296.9,307.4,1504.0,61.0,23,0,9607.41,1403.0,10.5
5843,L,298.8,309.5,1346.0,31.3,50,0,4411.82,1565.0,10.699999999999989
5844,L,299.4,311.0,1695.0,38.1,227,0,6762.75,8648.7,11.600000000000023
5845,M,298.3,308.7,1521.0,43.6,193,0,6944.55,8414.800000000001,10.399999999999977
5846,L,300.9,310.3,1514.0,18.7,196,0,2964.8,3665.2,9.400000000000034
5847,L,302.4,311.3,1390.0,66.55000000000001,11,0,9687.05,732.0500000000002,8.900000000000034
5848,M,302.7,313.8,1471.0,36.0,152,0,5545.54,5472.0,11.100000000000023
5849,L,299.3,309.7,1355.0,31.5,104,0,4469.7,3276.0,10.399999999999977
5850,L,300.6,312.3,1692.0,28.3,151,0,5014.36,4273.3,11.699999999999989
5851,L,300.9,308.9,1722.0,43.5,120,0,7844.24,5220.0,8.0
5852,H,301.2,312.2,1838.0,42.8,216,0,8237.93,9244.8,11.0
5853,M,298.2,308.0,1615.0,28.6,127,0,4836.9,3632.2000000000003,9.800000000000011
5854,M,303.6,313.3,1477.0,26.2,171,0,4052.38,4480.2,9.699999999999989
5855,L,301.9,311.1,1454.0,50.4,44,0,7674.03,2217.6,9.200000000000045
5856,M,301.9,312.8,1625.0,33.4,184,0,5683.66,6145.599999999999,10.900000000000034
5857,L,302.4,313.0,1573.0,22.8,44,0,3755.71,1003.2,10.600000000000023
5858,L,301.1,309.9,1506.0,38.4,121,0,6055.99,4646.4,8.799999999999955
5859,L,297.9,308.1,1491.0,35.9,17,0,5605.32,610.3,10.200000000000045
5860,L,299.7,310.4,1747.0,59.3,50,0,10848.66,2965.0,10.699999999999989
5861,L,296.7,306.9,1460.0,34.7,147,0,5305.31,5100.900000000001,10.199999999999989
5862,L,300.8,311.9,1779.0,36.8,96,0,6855.71,3532.7999999999997,11.099999999999966
5863,L,299.7,309.4,1570.0,42.1,92,0,6921.66,3873.2000000000003,9.699999999999989
5864,L,299.9,307.7,1472.0,34.2,28,0,5271.84,957.6000000000001,7.800000000000011
5865,M,302.4,312.6,1397.0,44.3,85,0,6480.8,3765.4999999999995,10.200000000000045
5866,L,299.1,309.3,1510.0,29.8,75,0,4712.18,2235.0,10.199999999999989
5867,M,299.5,309.8,1628.0,37.5,190,0,6393.14,7125.0,10.300000000000011
5868,L,300.0,311.2,1470.0,44.0,161,0,6773.27,7084.0,11.199999999999989
5869,M,296.3,304.4,1690.0,51.2,67,0,9061.19,3430.4,8.099999999999966
5870,L,299.5,309.2,1461.0,34.1,4,0,5217.15,136.4,9.699999999999989
5871,L,295.0,304.1,1515.0,33.9,115,0,5378.25,3898.5,9.100000000000023
5872,L,298.8,307.6,1307.0,55.3,245,1,7568.84,13548.5,8.800000000000011
5873,M,301.7,311.6,1638.0,34.4,121,0,5900.66,4162.4,9.900000000000034
5874,M,300.9,311.6,1490.0,39.3,73,0,6132.07,2868.8999999999996,10.700000000000045
5875,L,298.8,309.1,1820.0,57.0,149,0,10863.63,8493.0,10.300000000000011
5876,L,300.1,309.4,1664.0,40.6,120,0,7074.7,4872.0,9.299999999999955
5877,M,297.9,307.7,1553.0,37.4,152,0,6082.35,5684.8,9.800000000000011
5878,M,300.0,310.9,1757.0,38.2,189,0,7028.52,7219.8,10.899999999999977
5879,L,305.5999999999999,316.25000000000006,1610.0,32.5,128,0,5479.46,4160.0,10.650000000000148
5880,L,303.7,313.1,1718.0,44.4,201,0,7987.94,8924.4,9.400000000000034
5881,L,300.1,309.5,1383.0,30.7,78,0,4446.2,2394.6,9.399999999999977
5882,M,300.3,308.6,1620.0,47.7,167,0,8092.11,7965.900000000001,8.300000000000011
5883,L,298.0,307.6,1627.0,40.1,30,0,6832.2,1203.0,9.600000000000023
5884,H,298.4,306.7,1261.0,42.2,116,1,5572.58,4895.200000000001,8.300000000000011
5885,L,300.7,312.8,1807.0,57.1,208,1,10804.95,11876.800000000001,12.100000000000023
5886,L,299.0,308.1,1330.0,25.5,203,0,3551.57,5176.5,9.100000000000023
5887,L,301.8,312.9,1305.0,40.1,4,0,5480.04,160.4,11.099999999999966
5888,H,303.1,315.0,1046.5,46.3,229,0,5073.98,10602.699999999999,11.899999999999977
5889,M,300.7,310.9,1622.0,33.8,175,0,5741.11,5914.999999999999,10.199999999999989
5890,L,300.2,310.1,1243.0,49.4,230,1,6430.23,11362.0,9.900000000000034
5891,M,296.6,305.3,1445.0,34.5,114,0,5220.54,3933.0,8.699999999999989
5892,L,301.5,311.0,1687.0,42.8,72,0,7561.14,3081.6,9.5
5893,L,297.7,309.3,1572.0,38.7,50,0,6370.77,1935.0000000000002,11.600000000000023
5894,L,299.2,309.5,1426.0,41.5,80,0,6197.21,3320.0,10.300000000000011
5895,L,301.9,311.9,1253.0,40.6,156,0,5327.28,6333.6,10.0
5896,L,302.1,313.4,1518.0,39.6,178,0,6295.0,7048.8,11.299999999999955
5897,H,299.1,309.8,1691.0,35.2,54,0,6233.25,1900.8000000000002,10.699999999999989
5898,L,299.2,309.0,1663.0,33.3,169,0,5799.16,5627.7,9.800000000000011
5899,H,298.6,308.8,1857.0,43.0,80,0,8361.98,3440.0,10.199999999999989
5900,L,297.6,306.8,1421.0,40.4,109,0,6011.79,4403.599999999999,9.199999999999989
5901,M,298.7,308.2,1302.0,33.0,77,0,4499.39,2541.0,9.5
5902,L,296.8,306.6,1593.0,43.3,147,0,7223.24,6365.099999999999,9.800000000000011
5903,L,301.4,311.9,1575.0,35.3,246,0,5822.16,8683.8,10.5
5904,L,300.8,309.5,1537.0,55.4,110,0,8916.87,6094.0,8.699999999999989
5905,L,301.1,311.2,1404.0,64.7,90,0,9512.62,5823.0,10.099999999999966
5906,M,298.1,307.7,1063.0,53.7,187,0,5977.73,10041.9,9.599999999999966
5907,L,297.6,306.7,1357.0,53.2,114,0,7559.97,6064.8,9.099999999999966
5908,M,300.1,309.7,1637.0,48.0,38,0,8228.46,1824.0,9.599999999999966
5909,L,300.1,307.8,1588.0,37.8,239,0,6285.95,9034.199999999999,7.699999999999989
5910,L,299.7,308.9,1710.0,21.0,188,0,3760.49,3948.0,9.199999999999989
5911,L,299.4,308.3,1599.0,29.7,191,0,4973.17,5672.7,8.900000000000034
5912,H,303.4,313.1,1669.0,33.2,211,0,5802.61,7005.200000000001,9.700000000000045
5913,M,300.9,308.6,1674.0,51.9,150,0,9098.12,7785.0,7.7000000000000455
5914,L,303.9,314.1,1541.0,42.5,8,0,6858.36,340.0,10.200000000000045
5915,L,302.5,313.4,1542.0,33.3,121,0,5377.21,4029.2999999999997,10.899999999999977
5916,L,303.4,313.3,1046.5,21.5,180,0,2356.17,3870.0,9.900000000000034
5917,H,297.9,308.3,1420.0,63.0,178,0,9368.23,11214.0,10.400000000000034
5918,M,301.2,310.7,1428.0,45.2,240,0,6759.2,10848.0,9.5
5919,L,299.1,307.6,1518.0,48.9,82,0,7773.37,4009.7999999999997,8.5
5920,L,296.7,306.7,1371.0,34.6,159,0,4967.55,5501.400000000001,10.0
5921,L,303.0,313.7,1705.0,38.5,51,0,6874.07,1963.5,10.699999999999989
5922,H,299.4,308.1,1380.0,36.5,139,0,5274.73,5073.5,8.700000000000045
5923,L,297.9,307.4,1735.0,40.5,65,0,7358.4,2632.5,9.5
5924,M,299.2,308.9,1365.0,58.3,99,0,8333.55,5771.7,9.699999999999989
5925,L,298.4,311.3,1429.0,27.9,20,0,4175.08,558.0,12.900000000000034
5926,M,298.6,308.8,1416.0,39.5,167,0,5857.19,6596.5,10.199999999999989
5927,M,299.6,307.7,1449.0,43.5,234,0,6600.64,10179.0,8.099999999999966
5928,M,303.5,311.3,1748.0,38.7,10,0,7084.04,387.0,7.800000000000011
5929,M,298.7,309.4,1479.0,49.8,60,0,7713.05,2988.0,10.699999999999989
5930,M,303.3,315.8,1484.0,22.6,27,0,3512.13,610.2,12.5
5931,L,301.7,311.4,1405.0,58.7,203,1,8636.6,11916.1,9.699999999999989
5932,L,300.8,310.5,1491.0,26.2,4,0,4090.79,104.8,9.699999999999989
5933,L,301.5,311.9,1576.0,28.6,113,0,4720.1,3231.8,10.399999999999977
5934,H,300.0,309.2,1499.0,35.4,190,0,5556.91,6726.0,9.199999999999989
5935,L,302.6,310.0,1511.0,33.5,14,0,5300.76,469.0,7.399999999999977
5936,M,301.1,312.2,1719.0,44.1,159,0,7938.58,7011.900000000001,11.099999999999966
5937,M,296.7,306.1,1586.0,43.0,80,0,7141.68,3440.0,9.400000000000034
5938,L,300.6,311.6,1331.0,41.0,40,0,5714.66,1640.0,11.0
5939,L,301.6,310.8,1522.0,25.8,163,0,4112.09,4205.400000000001,9.199999999999989
5940,L,299.4,309.5,1441.0,38.5,77,0,5809.69,2964.5,10.100000000000023
5941,L,300.3,311.1,1631.0,40.1,104,0,6849.0,4170.400000000001,10.800000000000011
5942,L,298.8,309.8,1556.0,52.2,136,0,8505.67,7099.200000000001,11.0
5943,L,297.2,307.5,1740.0,41.9,80,0,7634.7,3352.0,10.300000000000011
5944,M,296.9,307.1,1405.0,43.7,171,0,6429.64,7472.700000000001,10.200000000000045
5945,H,296.9,307.5,1503.0,59.4,134,0,9349.19,7959.599999999999,10.600000000000023
5946,L,301.3,311.8,1347.0,28.3,95,0,3991.93,2688.5,10.5
5947,L,295.0,303.85,1530.0,36.0,43,0,5767.96,1548.0,8.850000000000023
5948,L,298.7,307.4,1262.0,28.6,171,0,3779.67,4890.6,8.699999999999989
5949,M,298.5,306.4,1595.0,55.9,5,0,9336.87,279.5,7.899999999999977
5950,M,299.4,310.2,1528.0,56.6,143,0,9056.67,8093.8,10.800000000000011
5951,L,296.3,305.9,1565.0,55.1,193,0,9030.14,10634.300000000001,9.599999999999966
5952,L,300.8,311.6,1679.0,45.4,201,0,7982.43,9125.4,10.800000000000011
5953,M,297.5,307.9,1578.0,43.7,3,0,7221.33,131.10000000000002,10.399999999999977
5954,M,302.3,311.3,1309.0,35.3,63,0,4838.86,2223.8999999999996,9.0
5955,L,298.8,308.6,1438.0,47.6,4,0,7167.94,190.4,9.800000000000011
5956,M,299.8,309.4,1523.0,27.1,164,0,4322.13,4444.400000000001,9.599999999999966
5957,L,300.0,309.4,1479.0,27.1,102,0,4197.26,2764.2000000000003,9.399999999999977
5958,L,300.5,311.4,1501.0,35.7,153,0,5611.48,5462.1,10.899999999999977
5959,M,300.1,312.6,1828.0,58.7,157,0,11236.81,9215.9,12.5
5960,M,299.1,310.3,1555.0,34.8,129,0,5666.8,4489.2,11.199999999999989
5961,L,300.7,310.7,1606.0,36.1,114,0,6071.3,4115.400000000001,10.0
5962,H,300.9,312.2,1178.0,42.8,145,0,5279.8,6206.0,11.300000000000011
5963,L,298.5,310.2,1671.0,48.9,6,0,8556.85,293.4,11.699999999999989
5964,M,300.9,309.5,2026.5,52.4,109,0,11120.04,5711.599999999999,8.600000000000023
5965,L,302.4,313.6,1778.0,28.7,110,0,5343.7,3157.0,11.200000000000045
5966,M,301.4,312.2,1459.0,38.9,86,0,5943.38,3345.4,10.800000000000011
5967,H,301.9,313.1,1946.0,42.1,248,0,8579.33,10440.800000000001,11.200000000000045
5968,L,300.3,311.2,1542.0,43.1,147,0,6959.7,6335.7,10.899999999999977
5969,H,298.1,307.9,1592.0,48.5,14,0,8085.62,679.0,9.799999999999955
5970,M,298.4,310.4,1490.0,48.1,179,0,7505.16,8609.9,12.0
5971,M,300.6,311.0,1485.0,40.2,117,0,6251.46,4703.400000000001,10.399999999999977
5972,L,301.9,311.5,1135.0,51.4,155,0,6109.25,7967.0,9.600000000000023
5973,M,305.5999999999999,316.1,1678.0,49.5,237,0,8698.13,11731.5,10.500000000000114
5974,M,302.0,312.9,1484.0,48.7,191,0,7568.18,9301.7,10.899999999999977
5975,L,297.7,307.8,1504.0,34.6,66,0,5449.45,2283.6,10.100000000000023
5976,H,298.5,308.9,1586.0,47.0,130,0,7806.02,6110.0,10.399999999999977
5977,L,304.6,314.6,1463.0,51.9,184,0,7951.34,9549.6,10.0
5978,L,299.6,308.9,1585.0,34.8,54,0,5776.13,1879.1999999999998,9.299999999999955
5979,L,300.1,309.3,1753.0,41.2,139,0,7563.24,5726.8,9.199999999999989
5980,L,298.1,306.7,1610.0,55.5,191,0,9357.23,10600.5,8.599999999999966
5981,M,303.1,314.6,1510.0,43.8,56,0,6925.96,2452.7999999999997,11.5
5982,L,301.0,310.8,1515.0,39.0,225,0,6187.37,8775.0,9.800000000000011
5983,H,298.5,305.0,1573.0,54.5,35,0,8977.47,1907.5,6.5
5984,L,298.0,308.4,1389.0,35.2,135,0,5120.04,4752.0,10.399999999999977
5985,L,300.6,311.0,1575.0,23.0,8,0,3793.47,184.0,10.399999999999977
5986,L,300.1,308.2,1660.0,32.1,162,0,5580.1,5200.2,8.099999999999966
5987,L,301.7,310.8,1553.0,51.2,125,0,8326.64,6400.0,9.100000000000023
5988,H,301.1,310.2,1462.0,45.1,87,0,6904.82,3923.7000000000003,9.099999999999966
5989,M,299.5,308.7,1486.0,40.6,215,0,6317.91,8729.0,9.199999999999989
5990,M,298.9,310.1,1654.0,50.5,162,0,8746.93,8181.0,11.200000000000045
5991,L,299.7,309.5,1341.0,41.6,138,0,5841.85,5740.8,9.800000000000011
5992,L,298.9,308.5,1391.0,37.7,119,0,5491.58,4486.3,9.600000000000023
5993,L,299.7,310.9,1250.0,48.2,133,0,6309.37,6410.6,11.199999999999989
5994,L,300.0,310.5,1544.0,36.1,152,0,5836.91,5487.2,10.5
5995,L,298.2,306.5,1692.0,44.8,0,0,7937.92,0.0,8.300000000000011
5996,M,301.3,310.6,1776.0,32.0,8,0,5951.43,256.0,9.300000000000011
5997,L,299.3,309.6,1815.0,29.4,124,0,5587.95,3645.6,10.300000000000011
5998,M,298.3,307.4,1414.0,31.3,119,0,4634.71,3724.7000000000003,9.099999999999966
5999,L,299.3,311.3,1582.0,39.6,203,0,6560.4,8038.8,12.0
6000,L,300.5,310.6,1465.0,33.4,76,0,5124.04,2538.4,10.100000000000023
6001,M,300.2,309.4,1832.0,33.7,28,0,6465.23,943.6000000000001,9.199999999999989
6002,L,300.8,309.7,1771.0,38.4,45,0,7121.61,1728.0,8.899999999999977
6003,M,301.8,312.7,1568.0,39.2,31,0,6436.66,1215.2,10.899999999999977
6004,M,302.6,312.0,1427.0,24.5,158,0,3661.16,3871.0,9.399999999999977
6005,L,300.6,311.0,1046.5,14.8,217,0,1621.92,3211.6000000000004,10.399999999999977
6006,H,297.9,306.7,1281.0,43.9,103,0,5889.01,4521.7,8.800000000000011
6007,L,299.5,309.5,1206.0,41.3,215,0,5215.86,8879.5,10.0
6008,L,298.0,307.4,1279.0,26.3,206,0,3522.53,5417.8,9.399999999999977
6009,M,303.4,313.1,1874.0,44.2,105,0,8674.02,4641.0,9.700000000000045
6010,L,304.0,313.2,1306.0,44.2,118,0,6044.97,5215.6,9.199999999999989
6011,M,301.3,312.3,1348.0,36.9,242,0,5208.89,8929.8,11.0
6012,M,301.7,311.2,1373.0,59.4,5,0,8540.55,297.0,9.5
6013,H,300.5,310.4,2003.0,52.5,156,0,11012.07,8190.0,9.899999999999977
6014,L,300.7,310.6,1526.0,35.9,158,0,5736.9,5672.2,9.900000000000034
6015,L,296.8,308.4,1715.0,36.1,143,0,6483.36,5162.3,11.599999999999966
6016,M,299.9,310.7,1569.0,25.4,201,0,4173.35,5105.4,10.800000000000011
6017,L,298.2,309.0,1182.0,52.1,119,0,6448.87,6199.900000000001,10.800000000000011
6018,L,300.6,309.0,1812.0,42.4,236,0,8045.49,10006.4,8.399999999999977
6019,L,299.9,309.2,1609.0,48.1,103,0,8104.57,4954.3,9.300000000000011
6020,L,303.9,315.1,1516.0,18.6,131,0,2952.85,2436.6000000000004,11.200000000000045
6021,L,301.8,310.7,1853.0,47.6,92,0,9236.58,4379.2,8.899999999999977
6022,M,300.6,310.7,1475.0,34.8,127,0,5375.27,4419.599999999999,10.099999999999966
6023,M,299.5,308.4,1512.0,45.7,135,0,7235.97,6169.5,8.899999999999977
6024,L,303.4,312.4,1476.0,45.1,103,0,6970.94,4645.3,9.0
6025,L,299.9,311.6,1730.0,39.7,202,0,7192.26,8019.400000000001,11.700000000000045
6026,L,300.7,311.4,1683.0,33.0,64,0,5816.03,2112.0,10.699999999999989
6027,M,300.1,311.1,1587.0,43.9,106,0,7295.75,4653.4,11.0
6028,L,299.2,310.0,1349.0,31.6,36,0,4464.04,1137.6000000000001,10.800000000000011
6029,M,300.1,309.9,1471.0,50.4,86,0,7763.76,4334.4,9.799999999999955
6030,L,296.1,305.4,1349.0,32.7,157,0,4619.43,5133.900000000001,9.299999999999955
6031,M,296.9,306.5,1745.0,40.1,206,0,7327.71,8260.6,9.600000000000023
6032,L,300.7,310.5,1256.0,32.5,220,0,4274.66,7150.0,9.800000000000011
6033,M,303.1,314.9,1823.0,41.5,151,0,7922.52,6266.5,11.799999999999955
6034,L,300.7,309.4,1768.0,29.6,200,0,5480.28,5920.0,8.699999999999989
6035,M,298.6,308.0,1373.0,31.8,170,0,4572.21,5406.0,9.399999999999977
6036,L,297.1,306.2,1463.0,62.8,138,0,9621.27,8666.4,9.099999999999966
6037,M,301.6,312.6,1410.0,48.3,78,0,7131.73,3767.3999999999996,11.0
6038,M,298.9,310.7,1615.0,43.6,188,0,7373.74,8196.800000000001,11.800000000000011
6039,L,301.3,311.6,1790.0,45.0,107,0,8435.18,4815.0,10.300000000000011
6040,M,300.8,311.2,1750.0,42.9,109,0,7861.84,4676.099999999999,10.399999999999977
6041,L,301.0,311.0,1460.0,39.0,37,0,5962.74,1443.0,10.0
6042,L,300.1,310.5,1762.0,47.4,175,0,8746.07,8295.0,10.399999999999977
6043,L,300.8,311.5,1747.0,31.7,153,0,5799.37,4850.099999999999,10.699999999999989
6044,L,299.8,310.2,1504.0,55.8,127,0,8788.42,7086.599999999999,10.399999999999977
6045,M,298.7,309.2,1536.0,41.1,108,0,6610.92,4438.8,10.5
6046,M,298.1,308.8,1813.0,47.9,228,0,9094.15,10921.199999999999,10.699999999999989
6047,L,295.2,303.85,1727.0,55.6,23,0,10055.32,1278.8,8.650000000000034
6048,L,299.6,309.6,1757.0,44.8,213,0,8242.87,9542.4,10.0
6049,M,303.0,313.3,2000.0,31.8,81,0,6660.18,2575.8,10.300000000000011
6050,H,301.5,311.9,1635.0,52.0,72,0,8903.27,3744.0,10.399999999999977
6051,L,300.5,310.3,1596.0,56.8,220,1,9493.14,12496.0,9.800000000000011
6052,H,298.5,308.7,1781.0,20.5,95,0,3823.37,1947.5,10.199999999999989
6053,L,302.0,311.3,1893.0,38.9,139,1,7711.32,5407.099999999999,9.300000000000011
6054,L,299.8,308.0,1428.0,42.8,104,0,6400.3,4451.2,8.199999999999989
6055,M,303.1,314.1,1501.0,37.3,144,0,5862.98,5371.2,11.0
6056,L,298.0,306.9,1355.0,27.5,216,0,3902.12,5940.0,8.899999999999977
6057,L,298.5,308.3,1599.0,31.1,180,0,5207.6,5598.0,9.800000000000011
6058,L,298.3,307.6,1697.0,21.5,13,0,3820.75,279.5,9.300000000000011
6059,M,297.0,308.6,1368.0,49.4,152,0,7076.88,7508.8,11.600000000000023
6060,M,298.1,308.0,1740.0,53.6,218,0,9766.58,11684.800000000001,9.899999999999977
6061,L,300.2,309.9,1456.0,53.4,12,0,8142.0,640.8,9.699999999999989
6062,L,298.6,309.3,1442.0,39.6,36,0,5979.83,1425.6000000000001,10.699999999999989
6063,L,294.4000000000001,304.4,1740.0,42.6,9,0,7762.25,383.40000000000003,9.999999999999886
6064,L,302.1,312.6,1426.0,50.6,117,0,7556.12,5920.2,10.5
6065,L,296.6,306.3,1286.0,37.6,72,0,5063.58,2707.2000000000003,9.699999999999989
6066,M,301.2,311.9,1671.0,30.4,204,0,5319.6,6201.599999999999,10.699999999999989
6067,L,300.1,308.5,1514.0,34.2,134,0,5422.26,4582.8,8.399999999999977
6068,L,304.2,314.3,1752.0,41.6,141,0,7632.31,5865.6,10.100000000000023
6069,L,302.0,314.0,1687.0,32.8,123,0,5794.52,4034.3999999999996,12.0
6070,L,299.0,309.1,1225.0,44.6,99,0,5721.36,4415.400000000001,10.100000000000023
6071,H,298.6,308.7,1773.0,26.4,117,0,4901.64,3088.7999999999997,10.099999999999966
6072,L,303.0,313.0,1878.0,37.5,231,0,7374.89,8662.5,10.0
6073,L,297.0,306.7,1723.0,43.9,4,0,7920.97,175.6,9.699999999999989
6074,L,300.4,310.7,1730.0,41.2,12,0,7464.01,494.40000000000003,10.300000000000011
6075,L,299.7,310.5,1493.0,32.6,19,0,5096.9,619.4,10.800000000000011
6076,L,299.3,309.0,1452.0,47.2,246,1,7176.91,11611.2,9.699999999999989
6077,L,300.7,308.2,1576.0,42.5,27,0,7014.13,1147.5,7.5
6078,L,300.4,310.8,1702.0,19.1,114,0,3404.25,2177.4,10.400000000000034
6079,L,300.9,313.0,1698.0,44.4,179,0,7894.95,7947.599999999999,12.100000000000023
6080,L,300.3,309.9,1459.0,35.7,206,0,5454.46,7354.200000000001,9.599999999999966
6081,L,300.8,309.4,1441.0,34.7,166,0,5236.27,5760.200000000001,8.599999999999966
6082,H,300.2,310.9,1271.0,31.6,122,0,4205.92,3855.2000000000003,10.699999999999989
6083,L,298.7,310.4,1653.0,29.9,20,0,5175.74,598.0,11.699999999999989
6084,L,300.0,310.5,1468.0,42.0,191,0,6456.6,8022.0,10.5
6085,L,298.6,310.3,1484.0,45.3,16,0,7039.81,724.8,11.699999999999989
6086,L,298.4,309.2,1847.0,41.4,197,0,8007.48,8155.799999999999,10.800000000000011
6087,M,299.3,310.0,1645.0,49.4,237,0,8509.84,11707.8,10.699999999999989
6088,L,299.8,309.2,1595.0,45.7,109,0,7633.18,4981.3,9.399999999999977
6089,M,300.1,310.4,1686.0,19.9,24,0,3513.49,477.59999999999997,10.299999999999955
6090,L,301.8,311.8,1792.0,30.8,73,0,5779.86,2248.4,10.0
6091,L,299.0,308.9,1248.0,51.7,205,0,6756.69,10598.5,9.899999999999977
6092,M,300.4,310.1,1436.0,27.3,18,0,4105.31,491.40000000000003,9.700000000000045
6093,L,300.2,310.5,1496.0,13.34999999999999,115,0,2091.42,1535.2499999999989,10.300000000000011
6094,L,298.8,307.5,1362.0,58.1,10,0,8286.7,581.0,8.699999999999989
6095,L,300.1,311.0,1490.0,42.9,31,0,6693.79,1329.8999999999999,10.899999999999977
6096,M,302.0,311.1,1260.0,33.1,9,0,4367.44,297.90000000000003,9.100000000000023
6097,L,300.4,310.1,1703.0,31.4,238,1,5599.81,7473.2,9.700000000000045
6098,M,300.5,310.8,1445.0,46.2,225,1,6990.99,10395.0,10.300000000000011
6099,L,298.6,307.7,1573.0,44.7,114,0,7363.17,5095.8,9.099999999999966
6100,M,303.9,312.0,1547.0,43.2,43,0,6998.46,1857.6000000000001,8.100000000000023
6101,L,298.7,308.3,1637.0,38.0,244,0,6514.2,9272.0,9.600000000000023
6102,M,296.7,305.2,1097.0,27.1,92,1,3113.18,2493.2000000000003,8.5
6103,L,301.7,312.4,1618.0,39.5,92,0,6692.74,3634.0,10.699999999999989
6104,H,299.8,308.6,1488.0,50.5,213,0,7869.06,10756.5,8.800000000000011
6105,L,299.4,310.9,1610.0,34.5,113,0,5816.66,3898.5,11.5
6106,L,298.9,308.9,1326.0,45.9,77,0,6373.6,3534.2999999999997,10.0
6107,L,303.7,313.8,1612.0,35.9,186,0,6060.22,6677.4,10.100000000000023
6108,L,300.7,308.7,1770.0,47.9,1,0,8878.45,47.9,8.0
6109,L,301.1,311.2,1571.0,30.1,11,0,4951.89,331.1,10.099999999999966
6110,H,300.3,310.2,1409.0,40.0,85,0,5902.01,3400.0,9.899999999999977
6111,H,300.5,309.2,1417.0,44.4,64,0,6588.42,2841.6,8.699999999999989
6112,L,302.8,312.9,1641.0,33.2,241,0,5705.26,8001.200000000001,10.099999999999966
6113,H,299.5,309.1,1639.0,43.5,75,0,7466.15,3262.5,9.600000000000023
6114,L,297.1,306.9,1601.0,39.6,75,0,6639.19,2970.0,9.799999999999955
6115,L,301.7,311.8,1531.0,39.5,67,0,6332.87,2646.5,10.100000000000023
6116,M,301.0,310.5,1574.0,33.1,16,0,5455.84,529.6,9.5
6117,M,300.2,310.5,1526.0,49.8,180,0,7958.16,8964.0,10.300000000000011
6118,H,300.9,310.9,1469.0,30.5,239,0,4691.92,7289.5,10.0
6119,L,299.3,309.7,1673.0,42.7,146,0,7480.88,6234.200000000001,10.399999999999977
6120,M,300.0,309.5,1593.0,31.4,121,0,5238.1,3799.3999999999996,9.5
6121,L,299.7,308.7,1769.0,39.2,128,0,7261.77,5017.6,9.0
6122,L,298.8,308.1,1737.0,46.3,51,0,8421.89,2361.2999999999997,9.300000000000011
6123,L,302.4,313.8,1587.0,37.0,16,0,6149.04,592.0,11.400000000000034
6124,H,297.2,308.1,1644.0,13.34999999999999,225,0,2298.33,3003.7499999999977,10.900000000000034
6125,M,304.7,315.9,1366.0,26.5,234,0,3790.75,6201.0,11.199999999999989
6126,M,301.8,313.0,1524.0,18.4,185,0,2936.51,3403.9999999999995,11.199999999999989
6127,L,296.4,306.0,1599.0,40.6,198,0,6798.34,8038.8,9.600000000000023
6128,L,299.6,309.8,1254.0,39.9,61,0,5239.61,2433.9,10.199999999999989
6129,L,299.7,309.7,1614.0,36.4,160,0,6152.24,5824.0,10.0
6130,L,300.8,311.4,1366.0,33.7,69,0,4820.69,2325.3,10.599999999999966
6131,L,298.0,307.7,1385.0,42.1,51,0,6106.05,2147.1,9.699999999999989
6132,M,300.1,310.2,1443.0,25.5,5,0,3853.32,127.5,10.099999999999966
6133,L,299.8,309.8,1532.0,49.4,95,0,7925.27,4693.0,10.0
6134,L,298.5,309.1,1300.0,40.6,219,0,5527.11,8891.4,10.600000000000023
6135,L,298.2,308.9,1691.0,30.5,100,0,5400.97,3050.0,10.699999999999989
6136,L,301.8,311.9,1569.0,35.7,63,0,5865.7,2249.1000000000004,10.099999999999966
6137,L,296.6,306.7,1882.0,38.6,92,0,7607.39,3551.2000000000003,10.099999999999966
6138,H,301.0,311.2,1591.0,26.1,58,0,4348.5,1513.8000000000002,10.199999999999989
6139,M,301.6,313.2,1640.0,46.6,106,0,8003.1,4939.6,11.599999999999966
6140,M,299.6,307.8,1385.0,49.5,221,0,7179.32,10939.5,8.199999999999989
6141,L,300.1,309.1,1326.0,41.1,21,0,5707.08,863.1,9.0
